account_id,split
ACC016456,train
ACC016457,train
ACC016458,train
ACC016459,train
ACC016460,train
ACC016461,train
ACC016462,train
ACC016463,train
ACC016464,train
ACC016465,train
ACC016466,train
ACC016467,train
ACC016468,train
ACC016469,train
ACC016470,train
ACC016471,train
ACC016472,train
ACC016473,train
ACC016474,train
ACC016475,train
ACC016476,train
ACC016477,train
ACC016478,train
ACC016479,train
ACC016480,train
ACC016481,train
ACC016482,train
ACC016483,train
ACC016484,train
ACC016485,train
ACC016486,train
ACC016487,train
ACC016488,train
ACC016489,train
ACC016490,train
ACC016491,train
ACC016492,train
ACC016493,train
ACC016494,train
ACC016495,train
ACC016496,train
ACC016497,train
ACC016498,train
ACC016499,train
ACC016500,train
ACC016501,train
ACC016502,train
ACC016503,train
ACC016504,train
ACC016505,train
ACC016506,train
ACC016507,train
ACC016508,train
ACC016509,train
ACC016510,train
ACC016511,train
ACC016512,train
ACC016513,train
ACC016514,train
ACC016515,train
ACC016516,train
ACC016517,train
ACC016518,train
ACC016519,train
ACC016520,train
ACC016521,train
ACC016522,train
ACC016523,train
ACC016524,train
ACC016525,train
ACC016526,train
ACC016527,train
ACC016528,test
ACC016529,test
ACC016530,test
ACC016531,train
ACC016532,test
ACC016533,test
ACC016534,test
ACC016535,train
ACC016536,train
ACC016537,train
ACC016538,test
ACC016539,test
ACC016540,test
ACC016541,test
ACC016542,test
ACC016543,train
ACC016544,train
ACC016545,train
ACC016546,test
ACC016547,test
ACC016548,train
ACC016549,test
ACC016550,train
ACC016551,test
ACC016552,test
ACC016553,train
ACC016554,test
ACC016555,test
ACC016556,test
ACC016557,train
ACC016558,train
ACC016559,train
ACC016560,train
ACC016561,test
ACC016562,train
ACC016563,test
ACC016564,train
ACC016565,train
ACC016566,test
ACC016567,test
ACC016568,test
ACC016569,test
ACC016570,test
ACC016571,train
ACC016572,train
ACC016573,test
ACC016574,test
ACC016575,test
ACC016576,train
ACC016577,train
ACC016578,test
ACC016579,train
ACC016580,test
ACC016581,test
ACC016582,test
ACC016583,test
ACC016584,train
ACC016585,test
ACC016586,test
ACC016587,test
ACC016588,test
ACC016589,test
ACC016590,test
ACC016591,test
ACC016592,test
ACC016593,test
ACC016594,test
ACC016595,test
ACC016596,test
ACC016597,test
ACC016598,test
ACC016599,test
ACC016600,test
ACC016601,test
ACC016602,test
ACC016603,test
ACC016604,test
ACC016605,test
ACC016606,test
ACC016607,test
ACC016608,test
ACC016609,test
ACC016610,test
ACC016611,test
ACC016612,test
ACC016613,test
ACC016614,train
ACC016615,train
ACC016616,train
ACC016617,train
ACC016618,train
ACC016619,train
ACC016620,train
ACC016621,train
ACC016622,train
ACC016623,train
ACC016624,train
ACC016625,train
ACC016626,train
ACC016627,train
ACC016628,train
ACC016629,train
ACC016630,train
ACC016631,train
ACC016632,train
ACC016633,train
ACC016634,train
ACC016635,train
ACC016636,train
ACC016637,train
ACC016638,train
ACC016639,train
ACC016640,train
ACC016641,train
ACC016642,train
ACC016643,train
ACC016644,train
ACC016645,train
ACC016646,train
ACC016647,train
ACC016648,train
ACC016649,train
ACC016650,train
ACC016651,train
ACC016652,train
ACC016653,train
ACC016654,train
ACC016655,train
ACC016656,train
ACC016657,train
ACC016658,train
ACC016659,train
ACC016660,train
ACC016661,train
ACC016662,train
ACC016663,train
ACC016664,train
ACC016665,train
ACC016666,train
ACC016667,train
ACC016668,train
ACC016669,train
ACC016670,train
ACC016671,train
ACC016672,train
ACC016673,train
ACC016674,train
ACC016675,train
ACC016676,train
ACC016677,train
ACC016678,train
ACC016679,train
ACC016680,train
ACC016681,train
ACC016682,train
ACC016683,train
ACC016684,train
ACC016685,train
ACC016686,train
ACC016687,train
ACC016688,train
ACC016689,train
ACC016690,train
ACC016691,train
ACC016692,train
ACC016693,train
ACC016694,train
ACC016695,train
ACC016696,train
ACC016697,train
ACC016698,train
ACC016699,train
ACC016700,train
ACC016701,train
ACC016702,train
ACC016703,train
ACC016704,train
ACC016705,train
ACC016706,train
ACC016707,train
ACC016708,train
ACC016709,train
ACC016710,train
ACC016711,train
ACC016712,train
ACC016713,train
ACC016714,train
ACC016715,train
ACC016716,train
ACC016717,train
ACC016718,train
ACC016719,train
ACC016720,train
ACC016721,train
ACC016722,train
ACC016723,train
ACC016724,train
ACC016725,train
ACC016726,train
ACC016727,train
ACC016728,train
ACC016729,train
ACC016730,train
ACC016731,train
ACC016732,train
ACC016733,train
ACC016734,train
ACC016735,train
ACC016736,train
ACC016737,train
ACC016738,train
ACC016739,train
ACC016740,train
ACC016741,train
ACC016742,train
ACC016743,train
ACC016744,train
ACC016745,train
ACC016746,train
ACC016747,train
ACC016748,train
ACC016749,train
ACC016750,train
ACC016751,train
ACC016752,train
ACC016753,train
ACC016754,train
ACC016755,train
ACC016756,train
ACC016757,train
ACC016758,train
ACC016759,train
ACC016760,train
ACC016761,train
ACC016762,train
ACC016763,train
ACC016764,train
ACC016765,train
ACC016766,train
ACC016767,train
ACC016768,train
ACC016769,train
ACC016770,train
ACC016771,train
ACC016772,train
ACC016773,train
ACC016774,train
ACC016775,train
ACC016776,train
ACC016777,train
ACC016778,train
ACC016779,train
ACC016780,train
ACC016781,train
ACC016782,train
ACC016783,train
ACC016784,train
ACC016785,train
ACC016786,train
ACC016787,train
ACC016788,train
ACC016789,train
ACC016790,train
ACC016791,train
ACC016792,train
ACC016793,train
ACC016794,train
ACC016795,train
ACC016796,train
ACC016797,train
ACC016798,train
ACC016799,train
ACC016800,train
ACC016801,train
ACC016802,train
ACC016803,train
ACC016804,train
ACC016805,train
ACC016806,train
ACC016807,train
ACC016808,train
ACC016809,train
ACC016810,train
ACC016811,train
ACC016812,train
ACC016813,train
ACC016814,train
ACC016815,train
ACC016816,train
ACC016817,train
ACC016818,train
ACC016819,train
ACC016820,train
ACC016821,train
ACC016822,train
ACC016823,train
ACC016824,train
ACC016825,train
ACC016826,train
ACC016827,train
ACC016828,train
ACC016829,train
ACC016830,train
ACC016831,train
ACC016832,train
ACC016833,train
ACC016834,train
ACC016835,train
ACC016836,train
ACC016837,train
ACC016838,train
ACC016839,train
ACC016840,train
ACC016841,train
ACC016842,train
ACC016843,train
ACC016844,train
ACC016845,train
ACC016846,train
ACC016847,train
ACC016848,train
ACC016849,train
ACC016850,train
ACC016851,train
ACC016852,train
ACC016853,train
ACC016854,train
ACC016855,train
ACC016856,train
ACC016857,train
ACC016858,train
ACC016859,train
ACC016860,train
ACC016861,train
ACC016862,train
ACC016863,train
ACC016864,train
ACC016865,train
ACC016866,train
ACC016867,train
ACC016868,train
ACC016869,train
ACC016870,train
ACC016871,train
ACC016872,train
ACC016873,train
ACC016874,train
ACC016875,train
ACC016876,train
ACC016877,train
ACC016878,train
ACC016879,train
ACC016880,train
ACC016881,train
ACC016882,train
ACC016883,train
ACC016884,train
ACC016885,train
ACC016886,train
ACC016887,train
ACC016888,train
ACC016889,train
ACC016890,train
ACC016891,train
ACC016892,train
ACC016893,train
ACC016894,train
ACC016895,train
ACC016896,train
ACC016897,train
ACC016898,train
ACC016899,train
ACC016900,train
ACC016901,train
ACC016902,train
ACC016903,train
ACC016904,train
ACC016905,train
ACC016906,train
ACC016907,train
ACC016908,train
ACC016909,train
ACC016910,train
ACC016911,train
ACC016912,train
ACC016913,train
ACC016914,train
ACC016915,train
ACC016916,train
ACC016917,train
ACC016918,train
ACC016919,train
ACC016920,train
ACC016921,train
ACC016922,train
ACC016923,train
ACC016924,train
ACC016925,train
ACC016926,train
ACC016927,train
ACC016928,train
ACC016929,train
ACC016930,train
ACC016931,train
ACC016932,train
ACC016933,train
ACC016934,train
ACC016935,train
ACC016936,train
ACC016937,train
ACC016938,train
ACC016939,train
ACC016940,train
ACC016941,train
ACC016942,train
ACC016943,train
ACC016944,train
ACC016945,train
ACC016946,train
ACC016947,train
ACC016948,train
ACC016949,train
ACC016950,train
ACC016951,train
ACC016952,train
ACC016953,train
ACC016954,train
ACC016955,train
ACC016956,train
ACC016957,train
ACC016958,train
ACC016959,train
ACC016960,train
ACC016961,train
ACC016962,train
ACC016963,train
ACC016964,train
ACC016965,train
ACC016966,train
ACC016967,train
ACC016968,train
ACC016969,train
ACC016970,train
ACC016971,train
ACC016972,train
ACC016973,train
ACC016974,train
ACC016975,train
ACC016976,train
ACC016977,train
ACC016978,train
ACC016979,train
ACC016980,train
ACC016981,train
ACC016982,train
ACC016983,train
ACC016984,train
ACC016985,train
ACC016986,train
ACC016987,train
ACC016988,train
ACC016989,train
ACC016990,train
ACC016991,train
ACC016992,train
ACC016993,train
ACC016994,train
ACC016995,train
ACC016996,train
ACC016997,train
ACC016998,train
ACC016999,train
ACC017000,train
ACC017001,train
ACC017002,train
ACC017003,train
ACC017004,train
ACC017005,train
ACC017006,train
ACC017007,train
ACC017008,train
ACC017009,train
ACC017010,train
ACC017011,train
ACC017012,train
ACC017013,train
ACC017014,train
ACC017015,train
ACC017016,train
ACC017017,train
ACC017018,train
ACC017019,train
ACC017020,train
ACC017021,train
ACC017022,train
ACC017023,train
ACC017024,train
ACC017025,train
ACC017026,train
ACC017027,train
ACC017028,train
ACC017029,train
ACC017030,train
ACC017031,train
ACC017032,train
ACC017033,train
ACC017034,train
ACC017035,train
ACC017036,train
ACC017037,train
ACC017038,train
ACC017039,train
ACC017040,train
ACC017041,train
ACC017042,train
ACC017043,train
ACC017044,train
ACC017045,train
ACC017046,train
ACC017047,train
ACC017048,train
ACC017049,train
ACC017050,train
ACC017051,train
ACC017052,train
ACC017053,train
ACC017054,train
ACC017055,train
ACC017056,train
ACC017057,train
ACC017058,train
ACC017059,train
ACC017060,train
ACC017061,train
ACC017062,train
ACC017063,train
ACC017064,train
ACC017065,train
ACC017066,train
ACC017067,train
ACC017068,train
ACC017069,train
ACC017070,train
ACC017071,train
ACC017072,train
ACC017073,train
ACC017074,train
ACC017075,train
ACC017076,train
ACC017077,train
ACC017078,train
ACC017079,train
ACC017080,train
ACC017081,train
ACC017082,train
ACC017083,train
ACC017084,train
ACC017085,train
ACC017086,train
ACC017087,train
ACC017088,train
ACC017089,train
ACC017090,train
ACC017091,train
ACC017092,train
ACC017093,train
ACC017094,train
ACC017095,train
ACC017096,train
ACC017097,train
ACC017098,train
ACC017099,train
ACC017100,train
ACC017101,train
ACC017102,train
ACC017103,train
ACC017104,train
ACC017105,train
ACC017106,train
ACC017107,train
ACC017108,train
ACC017109,train
ACC017110,train
ACC017111,train
ACC017112,train
ACC017113,train
ACC017114,train
ACC017115,train
ACC017116,train
ACC017117,train
ACC017118,train
ACC017119,train
ACC017120,train
ACC017121,train
ACC017122,train
ACC017123,train
ACC017124,train
ACC017125,train
ACC017126,train
ACC017127,train
ACC017128,train
ACC017129,train
ACC017130,train
ACC017131,train
ACC017132,train
ACC017133,train
ACC017134,train
ACC017135,train
ACC017136,train
ACC017137,train
ACC017138,train
ACC017139,train
ACC017140,train
ACC017141,train
ACC017142,train
ACC017143,train
ACC017144,train
ACC017145,train
ACC017146,train
ACC017147,train
ACC017148,train
ACC017149,train
ACC017150,train
ACC017151,train
ACC017152,train
ACC017153,train
ACC017154,train
ACC017155,train
ACC017156,train
ACC017157,train
ACC017158,train
ACC017159,train
ACC017160,train
ACC017161,train
ACC017162,train
ACC017163,train
ACC017164,train
ACC017165,train
ACC017166,train
ACC017167,train
ACC017168,train
ACC017169,train
ACC017170,train
ACC017171,train
ACC017172,train
ACC017173,train
ACC017174,train
ACC017175,train
ACC017176,train
ACC017177,train
ACC017178,train
ACC017179,train
ACC017180,train
ACC017181,train
ACC017182,train
ACC017183,train
ACC017184,train
ACC017185,train
ACC017186,train
ACC017187,train
ACC017188,train
ACC017189,train
ACC017190,train
ACC017191,train
ACC017192,train
ACC017193,train
ACC017194,train
ACC017195,train
ACC017196,train
ACC017197,train
ACC017198,train
ACC017199,train
ACC017200,train
ACC017201,train
ACC017202,train
ACC017203,train
ACC017204,train
ACC017205,train
ACC017206,train
ACC017207,train
ACC017208,train
ACC017209,train
ACC017210,train
ACC017211,train
ACC017212,train
ACC017213,train
ACC017214,train
ACC017215,train
ACC017216,train
ACC017217,train
ACC017218,train
ACC017219,train
ACC017220,train
ACC017221,train
ACC017222,train
ACC017223,train
ACC017224,train
ACC017225,train
ACC017226,train
ACC017227,train
ACC017228,train
ACC017229,train
ACC017230,train
ACC017231,train
ACC017232,train
ACC017233,train
ACC017234,train
ACC017235,train
ACC017236,train
ACC017237,train
ACC017238,train
ACC017239,train
ACC017240,train
ACC017241,train
ACC017242,train
ACC017243,train
ACC017244,train
ACC017245,train
ACC017246,train
ACC017247,train
ACC017248,train
ACC017249,train
ACC017250,train
ACC017251,train
ACC017252,train
ACC017253,train
ACC017254,train
ACC017255,train
ACC017256,train
ACC017257,train
ACC017258,train
ACC017259,train
ACC017260,train
ACC017261,train
ACC017262,train
ACC017263,train
ACC017264,train
ACC017265,train
ACC017266,train
ACC017267,train
ACC017268,train
ACC017269,train
ACC017270,train
ACC017271,train
ACC017272,train
ACC017273,train
ACC017274,train
ACC017275,train
ACC017276,train
ACC017277,train
ACC017278,train
ACC017279,train
ACC017280,train
ACC017281,train
ACC017282,train
ACC017283,train
ACC017284,train
ACC017285,train
ACC017286,train
ACC017287,train
ACC017288,train
ACC017289,train
ACC017290,train
ACC017291,train
ACC017292,train
ACC017293,train
ACC017294,train
ACC017295,train
ACC017296,train
ACC017297,train
ACC017298,train
ACC017299,train
ACC017300,train
ACC017301,train
ACC017302,train
ACC017303,train
ACC017304,train
ACC017305,train
ACC017306,train
ACC017307,train
ACC017308,train
ACC017309,train
ACC017310,train
ACC017311,train
ACC017312,train
ACC017313,train
ACC017314,train
ACC017315,train
ACC017316,train
ACC017317,train
ACC017318,train
ACC017319,train
ACC017320,train
ACC017321,train
ACC017322,train
ACC017323,train
ACC017324,train
ACC017325,train
ACC017326,train
ACC017327,train
ACC017328,train
ACC017329,train
ACC017330,train
ACC017331,train
ACC017332,train
ACC017333,train
ACC017334,train
ACC017335,train
ACC017336,train
ACC017337,train
ACC017338,train
ACC017339,train
ACC017340,train
ACC017341,train
ACC017342,train
ACC017343,train
ACC017344,train
ACC017345,train
ACC017346,train
ACC017347,train
ACC017348,train
ACC017349,train
ACC017350,train
ACC017351,train
ACC017352,train
ACC017353,train
ACC017354,train
ACC017355,train
ACC017356,train
ACC017357,train
ACC017358,train
ACC017359,train
ACC017360,train
ACC017361,train
ACC017362,train
ACC017363,train
ACC017364,train
ACC017365,train
ACC017366,train
ACC017367,train
ACC017368,train
ACC017369,train
ACC017370,train
ACC017371,train
ACC017372,train
ACC017373,train
ACC017374,train
ACC017375,train
ACC017376,train
ACC017377,train
ACC017378,train
ACC017379,train
ACC017380,train
ACC017381,train
ACC017382,train
ACC017383,train
ACC017384,train
ACC017385,train
ACC017386,train
ACC017387,train
ACC017388,train
ACC017389,train
ACC017390,train
ACC017391,train
ACC017392,train
ACC017393,train
ACC017394,train
ACC017395,train
ACC017396,train
ACC017397,train
ACC017398,train
ACC017399,train
ACC017400,train
ACC017401,train
ACC017402,train
ACC017403,train
ACC017404,train
ACC017405,train
ACC017406,train
ACC017407,train
ACC017408,train
ACC017409,train
ACC017410,test
ACC017411,train
ACC017412,train
ACC017413,test
ACC017414,train
ACC017415,train
ACC017416,test
ACC017417,train
ACC017418,test
ACC017419,test
ACC017420,test
ACC017421,test
ACC017422,train
ACC017423,test
ACC017424,train
ACC017425,train
ACC017426,train
ACC017427,test
ACC017428,test
ACC017429,train
ACC017430,test
ACC017431,train
ACC017432,train
ACC017433,test
ACC017434,test
ACC017435,train
ACC017436,test
ACC017437,test
ACC017438,train
ACC017439,test
ACC017440,train
ACC017441,test
ACC017442,test
ACC017443,test
ACC017444,test
ACC017445,test
ACC017446,test
ACC017447,test
ACC017448,train
ACC017449,test
ACC017450,test
ACC017451,train
ACC017452,train
ACC017453,train
ACC017454,train
ACC017455,train
ACC017456,train
ACC017457,train
ACC017458,train
ACC017459,train
ACC017460,train
ACC017461,train
ACC017462,train
ACC017463,train
ACC017464,train
ACC017465,train
ACC017466,train
ACC017467,train
ACC017468,train
ACC017469,train
ACC017470,train
ACC017471,train
ACC017472,train
ACC017473,train
ACC017474,train
ACC017475,train
ACC017476,train
ACC017477,train
ACC017478,train
ACC017479,train
ACC017480,train
ACC017481,train
ACC017482,train
ACC017483,train
ACC017484,train
ACC017485,train
ACC017486,train
ACC017487,train
ACC017488,train
ACC017489,train
ACC017490,train
ACC017491,train
ACC017492,train
ACC017493,train
ACC017494,train
ACC017495,train
ACC017496,train
ACC017497,train
ACC017498,train
ACC017499,train
ACC017500,train
ACC017501,train
ACC017502,train
ACC017503,train
ACC017504,train
ACC017505,train
ACC017506,train
ACC017507,train
ACC017508,train
ACC017509,train
ACC017510,train
ACC017511,train
ACC017512,train
ACC017513,train
ACC017514,train
ACC017515,train
ACC017516,train
ACC017517,train
ACC017518,train
ACC017519,train
ACC017520,train
ACC017521,train
ACC017522,train
ACC017523,train
ACC017524,train
ACC017525,train
ACC017526,train
ACC017527,train
ACC017528,train
ACC017529,train
ACC017530,train
ACC017531,train
ACC017532,train
ACC017533,train
ACC017534,train
ACC017535,train
ACC017536,train
ACC017537,train
ACC017538,train
ACC017539,train
ACC017540,train
ACC017541,train
ACC017542,train
ACC017543,train
ACC017544,train
ACC017545,train
ACC017546,train
ACC017547,train
